,Account,newDate,kWh,Month,Day,Year,Hour,DayOfWeek,Weekday,PeakHour,temp
468,26435791004,2014-04-14,68.82,4,14,2014,1,0,1,0,57.9
833,26435791004,2014-04-14,69.00000000000001,4,14,2014,2,0,1,0,59.0
1198,26435791004,2014-04-14,69.17999999999999,4,14,2014,3,0,1,0,59.0
1563,26435791004,2014-04-14,69.42,4,14,2014,4,0,1,0,57.9
1928,26435791004,2014-04-14,73.32,4,14,2014,5,0,1,0,57.9
2293,26435791004,2014-04-14,185.65499599999998,4,14,2014,6,0,1,0,59.0
2658,26435791004,2014-04-14,206.92499299999997,4,14,2014,7,0,1,1,61.0
3023,26435791004,2014-04-14,224.12999799999997,4,14,2014,8,0,1,1,64.9
3388,26435791004,2014-04-14,242.47499700000003,4,14,2014,9,0,1,1,69.1
3753,26435791004,2014-04-14,244.13999199999995,4,14,2014,10,0,1,1,72.0
4118,26435791004,2014-04-14,244.304995,4,14,2014,11,0,1,1,75.0
4483,26435791004,2014-04-14,240.92999400000002,4,14,2014,12,0,1,1,73.9
4848,26435791004,2014-04-14,238.36499299999997,4,14,2014,13,0,1,1,73.0
5213,26435791004,2014-04-14,224.519996,4,14,2014,14,0,1,1,71.1
5578,26435791004,2014-04-14,212.78999499999998,4,14,2014,15,0,1,1,72.0
5943,26435791004,2014-04-14,184.484994,4,14,2014,16,0,1,1,70.0
6308,26435791004,2014-04-14,181.10999900000002,4,14,2014,17,0,1,1,66.9
6673,26435791004,2014-04-14,167.279998,4,14,2014,18,0,1,1,66.0
7038,26435791004,2014-04-14,165.494995,4,14,2014,19,0,1,1,63.0
7403,26435791004,2014-04-14,111.35999500000001,4,14,2014,20,0,1,0,62.1
7768,26435791004,2014-04-14,96.975,4,14,2014,21,0,1,0,61.0
8133,26435791004,2014-04-14,84.81,4,14,2014,22,0,1,0,60.1
8498,26435791004,2014-04-14,68.50500000000001,4,14,2014,23,0,1,0,61.0
104,26435791004,2014-04-15,67.8,4,15,2014,0,1,1,0,61.0
469,26435791004,2014-04-15,69.12,4,15,2014,1,1,1,0,61.0
834,26435791004,2014-04-15,68.25,4,15,2014,2,1,1,0,61.0
1199,26435791004,2014-04-15,68.13,4,15,2014,3,1,1,0,60.1
1564,26435791004,2014-04-15,69.39,4,15,2014,4,1,1,0,60.1
1929,26435791004,2014-04-15,72.51,4,15,2014,5,1,1,0,60.1
2294,26435791004,2014-04-15,191.594993,4,15,2014,6,1,1,0,57.9
2659,26435791004,2014-04-15,212.249995,4,15,2014,7,1,1,1,59.0
3024,26435791004,2014-04-15,227.71499799999998,4,15,2014,8,1,1,1,61.0
3389,26435791004,2014-04-15,237.55499500000002,4,15,2014,9,1,1,1,61.0
3754,26435791004,2014-04-15,248.459994,4,15,2014,10,1,1,1,62.1
4119,26435791004,2014-04-15,250.829993,4,15,2014,11,1,1,1,64.9
4484,26435791004,2014-04-15,248.81999399999998,4,15,2014,12,1,1,1,68.0
4849,26435791004,2014-04-15,246.254993,4,15,2014,13,1,1,1,63.0
5214,26435791004,2014-04-15,228.01499300000003,4,15,2014,14,1,1,1,62.1
5579,26435791004,2014-04-15,209.894996,4,15,2014,15,1,1,1,61.0
5944,26435791004,2014-04-15,190.514991,4,15,2014,16,1,1,1,63.0
6309,26435791004,2014-04-15,181.409998,4,15,2014,17,1,1,1,62.1
6674,26435791004,2014-04-15,164.969998,4,15,2014,18,1,1,1,60.1
7039,26435791004,2014-04-15,162.344997,4,15,2014,19,1,1,1,59.0
7404,26435791004,2014-04-15,118.76999700000002,4,15,2014,20,1,1,0,61.0
7769,26435791004,2014-04-15,102.20999700000002,4,15,2014,21,1,1,0,57.0
8134,26435791004,2014-04-15,86.48999900000001,4,15,2014,22,1,1,0,50.0
8499,26435791004,2014-04-15,68.55,4,15,2014,23,1,1,0,46.0
105,26435791004,2014-04-16,67.71000000000001,4,16,2014,0,2,1,0,42.1
470,26435791004,2014-04-16,67.77000000000001,4,16,2014,1,2,1,0,39.9
835,26435791004,2014-04-16,67.455,4,16,2014,2,2,1,0,39.0
1200,26435791004,2014-04-16,67.25999999999999,4,16,2014,3,2,1,0,35.6
1565,26435791004,2014-04-16,75.855,4,16,2014,4,2,1,0,34.0
1930,26435791004,2014-04-16,76.78500000000001,4,16,2014,5,2,1,0,35.1
2295,26435791004,2014-04-16,209.564996,4,16,2014,6,2,1,0,33.1
2660,26435791004,2014-04-16,245.90999399999998,4,16,2014,7,2,1,1,30.9
3025,26435791004,2014-04-16,260.849996,4,16,2014,8,2,1,1,33.1
3390,26435791004,2014-04-16,273.08999500000004,4,16,2014,9,2,1,1,35.1
3755,26435791004,2014-04-16,270.194996,4,16,2014,10,2,1,1,36.0
4120,26435791004,2014-04-16,270.01499299999995,4,16,2014,11,2,1,1,37.9
4485,26435791004,2014-04-16,266.009991,4,16,2014,12,2,1,1,39.9
4850,26435791004,2014-04-16,266.429994,4,16,2014,13,2,1,1,42.1
5215,26435791004,2014-04-16,243.10499600000006,4,16,2014,14,2,1,1,43.0
5580,26435791004,2014-04-16,228.10499599999997,4,16,2014,15,2,1,1,44.1
5945,26435791004,2014-04-16,208.42499599999996,4,16,2014,16,2,1,1,44.1
6310,26435791004,2014-04-16,203.62499300000002,4,16,2014,17,2,1,1,43.0
6675,26435791004,2014-04-16,163.379995,4,16,2014,18,2,1,1,41.0
7040,26435791004,2014-04-16,164.864998,4,16,2014,19,2,1,1,39.0
7405,26435791004,2014-04-16,109.30499899999998,4,16,2014,20,2,1,0,37.9
7770,26435791004,2014-04-16,102.05999800000001,4,16,2014,21,2,1,0,36.0
8135,26435791004,2014-04-16,91.75500000000001,4,16,2014,22,2,1,0,35.1
8500,26435791004,2014-04-16,67.90499999999999,4,16,2014,23,2,1,0,34.0
106,26435791004,2014-04-17,67.5,4,17,2014,0,3,1,0,33.1
471,26435791004,2014-04-17,68.01,4,17,2014,1,3,1,0,32.0
836,26435791004,2014-04-17,67.995,4,17,2014,2,3,1,0,32.0
1201,26435791004,2014-04-17,73.60499999999999,4,17,2014,3,3,1,0,32.0
1566,26435791004,2014-04-17,74.595,4,17,2014,4,3,1,0,32.0
1931,26435791004,2014-04-17,69.45,4,17,2014,5,3,1,0,32.0
2296,26435791004,2014-04-17,222.419994,4,17,2014,6,3,1,0,33.1
2661,26435791004,2014-04-17,254.54999299999997,4,17,2014,7,3,1,1,35.1
3026,26435791004,2014-04-17,275.624997,4,17,2014,8,3,1,1,36.0
3391,26435791004,2014-04-17,288.359993,4,17,2014,9,3,1,1,37.0
3756,26435791004,2014-04-17,293.27999400000004,4,17,2014,10,3,1,1,37.9
4121,26435791004,2014-04-17,290.804993,4,17,2014,11,3,1,1,39.0
4486,26435791004,2014-04-17,281.744993,4,17,2014,12,3,1,1,39.0
4851,26435791004,2014-04-17,270.704994,4,17,2014,13,3,1,1,39.0
5216,26435791004,2014-04-17,245.30999200000002,4,17,2014,14,3,1,1,39.9
5581,26435791004,2014-04-17,233.02499799999998,4,17,2014,15,3,1,1,39.0
5946,26435791004,2014-04-17,218.53499599999998,4,17,2014,16,3,1,1,37.9
6311,26435791004,2014-04-17,220.109999,4,17,2014,17,3,1,1,37.0
6676,26435791004,2014-04-17,171.044997,4,17,2014,18,3,1,1,37.0
7041,26435791004,2014-04-17,172.25999900000002,4,17,2014,19,3,1,1,36.0
7406,26435791004,2014-04-17,125.279997,4,17,2014,20,3,1,0,35.1
7771,26435791004,2014-04-17,100.875,4,17,2014,21,3,1,0,35.1
8136,26435791004,2014-04-17,85.27499999999999,4,17,2014,22,3,1,0,34.0
8501,26435791004,2014-04-17,66.57,4,17,2014,23,3,1,0,35.1
107,26435791004,2014-04-18,66.03,4,18,2014,0,4,1,0,35.1
472,26435791004,2014-04-18,65.625,4,18,2014,1,4,1,0,36.0
837,26435791004,2014-04-18,65.445,4,18,2014,2,4,1,0,34.0
1202,26435791004,2014-04-18,65.64,4,18,2014,3,4,1,0,33.1
1567,26435791004,2014-04-18,66.44999999999999,4,18,2014,4,4,1,0,32.0
1932,26435791004,2014-04-18,66.63,4,18,2014,5,4,1,0,30.9
2297,26435791004,2014-04-18,132.80999699999998,4,18,2014,6,4,1,0,33.1
2662,26435791004,2014-04-18,154.679996,4,18,2014,7,4,1,1,39.0
3027,26435791004,2014-04-18,150.869998,4,18,2014,8,4,1,1,39.9
3392,26435791004,2014-04-18,144.70499600000002,4,18,2014,9,4,1,1,39.9
3757,26435791004,2014-04-18,146.519999,4,18,2014,10,4,1,1,41.0
4122,26435791004,2014-04-18,141.884995,4,18,2014,11,4,1,1,41.0
4487,26435791004,2014-04-18,146.03999600000003,4,18,2014,12,4,1,1,41.0
4852,26435791004,2014-04-18,142.139998,4,18,2014,13,4,1,1,41.0
5217,26435791004,2014-04-18,148.15499799999998,4,18,2014,14,4,1,1,41.0
5582,26435791004,2014-04-18,146.81999700000003,4,18,2014,15,4,1,1,41.0
5947,26435791004,2014-04-18,146.68499799999998,4,18,2014,16,4,1,1,39.9
6312,26435791004,2014-04-18,144.839998,4,18,2014,17,4,1,1,39.0
6677,26435791004,2014-04-18,151.109995,4,18,2014,18,4,1,1,39.0
7042,26435791004,2014-04-18,148.16999699999997,4,18,2014,19,4,1,1,37.9
7407,26435791004,2014-04-18,110.594997,4,18,2014,20,4,1,0,37.9
7772,26435791004,2014-04-18,102.794997,4,18,2014,21,4,1,0,37.4
8137,26435791004,2014-04-18,94.90499700000001,4,18,2014,22,4,1,0,37.9
8502,26435791004,2014-04-18,70.185,4,18,2014,23,4,1,0,37.9
108,26435791004,2014-04-19,65.64,4,19,2014,0,5,1,0,37.9
473,26435791004,2014-04-19,66.14999999999999,4,19,2014,1,5,1,0,37.0
838,26435791004,2014-04-19,66.045,4,19,2014,2,5,1,0,37.9
1203,26435791004,2014-04-19,65.46,4,19,2014,3,5,1,0,37.9
1568,26435791004,2014-04-19,66.92999999999999,4,19,2014,4,5,1,0,39.0
1933,26435791004,2014-04-19,64.39500000000001,4,19,2014,5,5,1,0,39.0
2298,26435791004,2014-04-19,156.43499599999998,4,19,2014,6,5,1,0,41.0
2663,26435791004,2014-04-19,140.63999800000002,4,19,2014,7,5,1,1,45.0
3028,26435791004,2014-04-19,172.04999299999997,4,19,2014,8,5,1,1,50.0
3393,26435791004,2014-04-19,168.299996,4,19,2014,9,5,1,1,54.0
3758,26435791004,2014-04-19,164.519998,4,19,2014,10,5,1,1,57.0
4123,26435791004,2014-04-19,159.82499499999997,4,19,2014,11,5,1,1,59.0
4488,26435791004,2014-04-19,158.039999,4,19,2014,12,5,1,1,60.1
4853,26435791004,2014-04-19,154.42499800000002,4,19,2014,13,5,1,1,60.1
5218,26435791004,2014-04-19,135.749999,4,19,2014,14,5,1,1,62.1
5583,26435791004,2014-04-19,93.14999900000001,4,19,2014,15,5,1,1,62.1
5948,26435791004,2014-04-19,87.284999,4,19,2014,16,5,1,1,62.1
6313,26435791004,2014-04-19,77.32499999999999,4,19,2014,17,5,1,1,60.1
6678,26435791004,2014-04-19,78.555,4,19,2014,18,5,1,1,57.9
7043,26435791004,2014-04-19,83.58,4,19,2014,19,5,1,1,54.0
7408,26435791004,2014-04-19,88.26,4,19,2014,20,5,1,0,51.1
7773,26435791004,2014-04-19,89.42999999999999,4,19,2014,21,5,1,0,48.0
8138,26435791004,2014-04-19,78.91499999999999,4,19,2014,22,5,1,0,48.0
8503,26435791004,2014-04-19,70.845,4,19,2014,23,5,1,0,46.0
109,26435791004,2014-04-20,66.375,4,20,2014,0,6,0,0,45.0
474,26435791004,2014-04-20,68.13000000000001,4,20,2014,1,6,0,0,44.1
839,26435791004,2014-04-20,66.96000000000001,4,20,2014,2,6,0,0,41.0
1204,26435791004,2014-04-20,66.405,4,20,2014,3,6,0,0,41.0
1569,26435791004,2014-04-20,67.005,4,20,2014,4,6,0,0,41.0
1934,26435791004,2014-04-20,65.37,4,20,2014,5,6,0,0,41.0
2299,26435791004,2014-04-20,68.46000000000001,4,20,2014,6,6,0,0,42.1
2664,26435791004,2014-04-20,67.23,4,20,2014,7,6,0,1,44.1
3029,26435791004,2014-04-20,67.485,4,20,2014,8,6,0,1,46.0
3394,26435791004,2014-04-20,67.35000000000001,4,20,2014,9,6,0,1,46.0
3759,26435791004,2014-04-20,67.47,4,20,2014,10,6,0,1,46.0
4124,26435791004,2014-04-20,66.705,4,20,2014,11,6,0,1,46.0
4489,26435791004,2014-04-20,67.30499999999999,4,20,2014,12,6,0,1,46.9
4854,26435791004,2014-04-20,67.74,4,20,2014,13,6,0,1,46.9
5219,26435791004,2014-04-20,66.675,4,20,2014,14,6,0,1,46.9
5584,26435791004,2014-04-20,71.17500000000001,4,20,2014,15,6,0,1,46.9
5949,26435791004,2014-04-20,71.475,4,20,2014,16,6,0,1,46.0
6314,26435791004,2014-04-20,70.47,4,20,2014,17,6,0,1,44.1
6679,26435791004,2014-04-20,71.985,4,20,2014,18,6,0,1,43.0
7044,26435791004,2014-04-20,83.295,4,20,2014,19,6,0,1,42.1
7409,26435791004,2014-04-20,83.4,4,20,2014,20,6,0,0,42.1
7774,26435791004,2014-04-20,83.535,4,20,2014,21,6,0,0,42.1
8139,26435791004,2014-04-20,72.825,4,20,2014,22,6,0,0,41.0
8504,26435791004,2014-04-20,66.6,4,20,2014,23,6,0,0,39.0
110,26435791004,2014-04-21,66.42,4,21,2014,0,0,1,0,39.9
475,26435791004,2014-04-21,66.65999999999998,4,21,2014,1,0,1,0,39.9
840,26435791004,2014-04-21,66.57000000000001,4,21,2014,2,0,1,0,37.9
1205,26435791004,2014-04-21,66.02999999999999,4,21,2014,3,0,1,0,37.9
1570,26435791004,2014-04-21,67.56,4,21,2014,4,0,1,0,37.9
1935,26435791004,2014-04-21,65.94,4,21,2014,5,0,1,0,37.0
2300,26435791004,2014-04-21,129.689999,4,21,2014,6,0,1,0,39.0
2665,26435791004,2014-04-21,159.734996,4,21,2014,7,0,1,1,42.1
3030,26435791004,2014-04-21,158.02499600000002,4,21,2014,8,0,1,1,48.0
3395,26435791004,2014-04-21,153.299995,4,21,2014,9,0,1,1,52.0
3760,26435791004,2014-04-21,145.96499899999998,4,21,2014,10,0,1,1,55.0
4125,26435791004,2014-04-21,143.759999,4,21,2014,11,0,1,1,59.0
4490,26435791004,2014-04-21,144.284999,4,21,2014,12,0,1,1,55.0
4855,26435791004,2014-04-21,138.61499999999998,4,21,2014,13,0,1,1,57.9
5220,26435791004,2014-04-21,137.969997,4,21,2014,14,0,1,1,63.0
5585,26435791004,2014-04-21,137.789997,4,21,2014,15,0,1,1,66.9
5950,26435791004,2014-04-21,140.324998,4,21,2014,16,0,1,1,68.0
6315,26435791004,2014-04-21,141.914996,4,21,2014,17,0,1,1,64.9
6680,26435791004,2014-04-21,140.879995,4,21,2014,18,0,1,1,62.1
7045,26435791004,2014-04-21,139.094997,4,21,2014,19,0,1,1,57.9
7410,26435791004,2014-04-21,103.124998,4,21,2014,20,0,1,0,55.0
7775,26435791004,2014-04-21,98.30999899999999,4,21,2014,21,0,1,0,53.1
8140,26435791004,2014-04-21,90.43499600000001,4,21,2014,22,0,1,0,52.0
8505,26435791004,2014-04-21,66.705,4,21,2014,23,0,1,0,51.1
111,26435791004,2014-04-22,66.18,4,22,2014,0,1,1,0,50.0
476,26435791004,2014-04-22,66.615,4,22,2014,1,1,1,0,48.9
841,26435791004,2014-04-22,66.31500000000001,4,22,2014,2,1,1,0,48.9
1206,26435791004,2014-04-22,67.185,4,22,2014,3,1,1,0,48.9
1571,26435791004,2014-04-22,68.37,4,22,2014,4,1,1,0,48.9
1936,26435791004,2014-04-22,66.69,4,22,2014,5,1,1,0,46.9
2301,26435791004,2014-04-22,131.354997,4,22,2014,6,1,1,0,48.0
2666,26435791004,2014-04-22,160.364997,4,22,2014,7,1,1,1,51.1
3031,26435791004,2014-04-22,158.129997,4,22,2014,8,1,1,1,55.9
3396,26435791004,2014-04-22,152.459998,4,22,2014,9,1,1,1,62.1
3761,26435791004,2014-04-22,147.28499899999997,4,22,2014,10,1,1,1,64.9
4126,26435791004,2014-04-22,148.39499500000002,4,22,2014,11,1,1,1,69.1
4491,26435791004,2014-04-22,151.439998,4,22,2014,12,1,1,1,71.1
4856,26435791004,2014-04-22,152.429998,4,22,2014,13,1,1,1,71.1
5221,26435791004,2014-04-22,152.90999400000004,4,22,2014,14,1,1,1,70.0
5586,26435791004,2014-04-22,155.054999,4,22,2014,15,1,1,1,68.0
5951,26435791004,2014-04-22,156.19499700000003,4,22,2014,16,1,1,1,66.9
6316,26435791004,2014-04-22,154.604999,4,22,2014,17,1,1,1,63.0
6681,26435791004,2014-04-22,152.92499700000002,4,22,2014,18,1,1,1,62.1
7046,26435791004,2014-04-22,151.424997,4,22,2014,19,1,1,1,60.1
7411,26435791004,2014-04-22,109.334997,4,22,2014,20,1,1,0,57.0
7776,26435791004,2014-04-22,104.145,4,22,2014,21,1,1,0,55.0
8141,26435791004,2014-04-22,91.934997,4,22,2014,22,1,1,0,54.0
8506,26435791004,2014-04-22,66.49499999999999,4,22,2014,23,1,1,0,54.0
112,26435791004,2014-04-23,65.67,4,23,2014,0,2,1,0,54.0
477,26435791004,2014-04-23,65.805,4,23,2014,1,2,1,0,53.1
842,26435791004,2014-04-23,65.73,4,23,2014,2,2,1,0,54.0
1207,26435791004,2014-04-23,65.82000000000001,4,23,2014,3,2,1,0,51.1
1572,26435791004,2014-04-23,66.075,4,23,2014,4,2,1,0,51.1
1937,26435791004,2014-04-23,65.4,4,23,2014,5,2,1,0,52.0
2302,26435791004,2014-04-23,146.804999,4,23,2014,6,2,1,0,55.9
2667,26435791004,2014-04-23,153.824996,4,23,2014,7,2,1,1,57.0
3032,26435791004,2014-04-23,157.37999600000003,4,23,2014,8,2,1,1,53.6
3397,26435791004,2014-04-23,168.76499399999997,4,23,2014,9,2,1,1,53.1
3762,26435791004,2014-04-23,170.069998,4,23,2014,10,2,1,1,52.0
4127,26435791004,2014-04-23,170.789997,4,23,2014,11,2,1,1,52.0
4492,26435791004,2014-04-23,171.689999,4,23,2014,12,2,1,1,51.1
4857,26435791004,2014-04-23,171.23999799999999,4,23,2014,13,2,1,1,50.0
5222,26435791004,2014-04-23,165.599994,4,23,2014,14,2,1,1,48.9
5587,26435791004,2014-04-23,161.579999,4,23,2014,15,2,1,1,53.6
5952,26435791004,2014-04-23,161.489996,4,23,2014,16,2,1,1,52.0
6317,26435791004,2014-04-23,170.849998,4,23,2014,17,2,1,1,51.1
6682,26435791004,2014-04-23,171.524997,4,23,2014,18,2,1,1,51.1
7047,26435791004,2014-04-23,170.39999499999996,4,23,2014,19,2,1,1,51.1
7412,26435791004,2014-04-23,108.75000000000001,4,23,2014,20,2,1,0,50.0
7777,26435791004,2014-04-23,101.235,4,23,2014,21,2,1,0,48.9
8142,26435791004,2014-04-23,84.62999999999998,4,23,2014,22,2,1,0,48.0
8507,26435791004,2014-04-23,65.655,4,23,2014,23,2,1,0,46.9
113,26435791004,2014-04-24,65.775,4,24,2014,0,3,1,0,46.9
478,26435791004,2014-04-24,66.15,4,24,2014,1,3,1,0,46.9
843,26435791004,2014-04-24,65.49,4,24,2014,2,3,1,0,46.0
1208,26435791004,2014-04-24,65.29499999999999,4,24,2014,3,3,1,0,44.1
1573,26435791004,2014-04-24,65.955,4,24,2014,4,3,1,0,43.0
1938,26435791004,2014-04-24,64.815,4,24,2014,5,3,1,0,42.1
2303,26435791004,2014-04-24,132.149998,4,24,2014,6,3,1,0,43.0
2668,26435791004,2014-04-24,166.724998,4,24,2014,7,3,1,1,44.1
3033,26435791004,2014-04-24,160.979996,4,24,2014,8,3,1,1,45.0
3398,26435791004,2014-04-24,161.954996,4,24,2014,9,3,1,1,46.9
3763,26435791004,2014-04-24,148.33499700000002,4,24,2014,10,3,1,1,50.0
4128,26435791004,2014-04-24,148.514997,4,24,2014,11,3,1,1,52.0
4493,26435791004,2014-04-24,147.52499600000002,4,24,2014,12,3,1,1,55.0
4858,26435791004,2014-04-24,156.07499599999997,4,24,2014,13,3,1,1,55.9
5223,26435791004,2014-04-24,157.259998,4,24,2014,14,3,1,1,57.9
5588,26435791004,2014-04-24,148.45499300000003,4,24,2014,15,3,1,1,57.9
5953,26435791004,2014-04-24,146.399997,4,24,2014,16,3,1,1,57.9
6318,26435791004,2014-04-24,148.725,4,24,2014,17,3,1,1,55.9
6683,26435791004,2014-04-24,149.74499300000002,4,24,2014,18,3,1,1,54.0
7048,26435791004,2014-04-24,156.77999400000002,4,24,2014,19,3,1,1,53.1
7413,26435791004,2014-04-24,118.55999699999998,4,24,2014,20,3,1,0,52.0
7778,26435791004,2014-04-24,101.114999,4,24,2014,21,3,1,0,51.1
8143,26435791004,2014-04-24,84.75000000000001,4,24,2014,22,3,1,0,50.0
8508,26435791004,2014-04-24,66.48,4,24,2014,23,3,1,0,48.9
114,26435791004,2014-04-25,65.50500000000001,4,25,2014,0,4,1,0,48.0
479,26435791004,2014-04-25,66.6,4,25,2014,1,4,1,0,46.9
844,26435791004,2014-04-25,64.98,4,25,2014,2,4,1,0,45.0
1209,26435791004,2014-04-25,64.98,4,25,2014,3,4,1,0,46.0
1574,26435791004,2014-04-25,65.93999999999998,4,25,2014,4,4,1,0,44.1
1939,26435791004,2014-04-25,64.14,4,25,2014,5,4,1,0,44.1
2304,26435791004,2014-04-25,130.529996,4,25,2014,6,4,1,0,45.0
2669,26435791004,2014-04-25,159.79500000000002,4,25,2014,7,4,1,1,48.0
3034,26435791004,2014-04-25,157.694994,4,25,2014,8,4,1,1,51.1
3399,26435791004,2014-04-25,155.14499899999998,4,25,2014,9,4,1,1,54.0
3764,26435791004,2014-04-25,173.54999499999997,4,25,2014,10,4,1,1,54.0
4129,26435791004,2014-04-25,163.874995,4,25,2014,11,4,1,1,53.1
4494,26435791004,2014-04-25,154.754998,4,25,2014,12,4,1,1,54.0
4859,26435791004,2014-04-25,148.964996,4,25,2014,13,4,1,1,54.0
5224,26435791004,2014-04-25,145.78499300000001,4,25,2014,14,4,1,1,55.0
5589,26435791004,2014-04-25,149.144999,4,25,2014,15,4,1,1,55.9
5954,26435791004,2014-04-25,147.389998,4,25,2014,16,4,1,1,55.0
6319,26435791004,2014-04-25,146.339999,4,25,2014,17,4,1,1,50.0
6684,26435791004,2014-04-25,144.539999,4,25,2014,18,4,1,1,57.0
7049,26435791004,2014-04-25,150.524999,4,25,2014,19,4,1,1,54.0
7414,26435791004,2014-04-25,116.96999699999999,4,25,2014,20,4,1,0,51.1
7779,26435791004,2014-04-25,102.495,4,25,2014,21,4,1,0,50.0
8144,26435791004,2014-04-25,88.19999899999998,4,25,2014,22,4,1,0,48.9
8509,26435791004,2014-04-25,69.27,4,25,2014,23,4,1,0,48.0
115,26435791004,2014-04-26,65.94,4,26,2014,0,5,1,0,46.0
480,26435791004,2014-04-26,66.165,4,26,2014,1,5,1,0,46.0
845,26435791004,2014-04-26,64.845,4,26,2014,2,5,1,0,46.0
1210,26435791004,2014-04-26,65.295,4,26,2014,3,5,1,0,45.0
1575,26435791004,2014-04-26,66.61500000000001,4,26,2014,4,5,1,0,45.0
1940,26435791004,2014-04-26,63.69,4,26,2014,5,5,1,0,45.0
2305,26435791004,2014-04-26,129.419999,4,26,2014,6,5,1,0,46.0
2670,26435791004,2014-04-26,123.629997,4,26,2014,7,5,1,1,45.0
3035,26435791004,2014-04-26,166.379995,4,26,2014,8,5,1,1,44.1
3400,26435791004,2014-04-26,169.22999499999997,4,26,2014,9,5,1,1,44.1
3765,26435791004,2014-04-26,172.87499400000002,4,26,2014,10,5,1,1,43.0
4130,26435791004,2014-04-26,172.079997,4,26,2014,11,5,1,1,43.0
4495,26435791004,2014-04-26,170.39999899999998,4,26,2014,12,5,1,1,43.0
4860,26435791004,2014-04-26,172.844996,4,26,2014,13,5,1,1,44.1
5225,26435791004,2014-04-26,162.64499800000002,4,26,2014,14,5,1,1,44.1
5590,26435791004,2014-04-26,96.92999999999999,4,26,2014,15,5,1,1,44.1
5955,26435791004,2014-04-26,97.769999,4,26,2014,16,5,1,1,44.1
6320,26435791004,2014-04-26,79.45500000000001,4,26,2014,17,5,1,1,44.1
6685,26435791004,2014-04-26,80.00999999999999,4,26,2014,18,5,1,1,44.1
7050,26435791004,2014-04-26,83.97,4,26,2014,19,5,1,1,43.0
7415,26435791004,2014-04-26,84.81,4,26,2014,20,5,1,0,43.0
7780,26435791004,2014-04-26,84.54,4,26,2014,21,5,1,0,42.1
8145,26435791004,2014-04-26,77.87999999999998,4,26,2014,22,5,1,0,43.0
8510,26435791004,2014-04-26,69.75,4,26,2014,23,5,1,0,42.1
116,26435791004,2014-04-27,65.16,4,27,2014,0,6,0,0,43.0
481,26435791004,2014-04-27,65.88,4,27,2014,1,6,0,0,42.1
846,26435791004,2014-04-27,65.715,4,27,2014,2,6,0,0,42.1
1211,26435791004,2014-04-27,66.0,4,27,2014,3,6,0,0,41.0
1576,26435791004,2014-04-27,65.925,4,27,2014,4,6,0,0,41.0
1941,26435791004,2014-04-27,63.27,4,27,2014,5,6,0,0,41.0
2306,26435791004,2014-04-27,67.38000000000001,4,27,2014,6,6,0,0,42.1
2671,26435791004,2014-04-27,67.455,4,27,2014,7,6,0,1,42.1
3036,26435791004,2014-04-27,66.79499999999999,4,27,2014,8,6,0,1,43.0
3401,26435791004,2014-04-27,65.98499999999999,4,27,2014,9,6,0,1,43.0
3766,26435791004,2014-04-27,66.82499999999999,4,27,2014,10,6,0,1,45.0
4131,26435791004,2014-04-27,66.705,4,27,2014,11,6,0,1,45.0
4496,26435791004,2014-04-27,66.81,4,27,2014,12,6,0,1,44.1
4861,26435791004,2014-04-27,66.66,4,27,2014,13,6,0,1,44.1
5226,26435791004,2014-04-27,66.075,4,27,2014,14,6,0,1,45.0
5591,26435791004,2014-04-27,79.335,4,27,2014,15,6,0,1,46.0
5956,26435791004,2014-04-27,81.165,4,27,2014,16,6,0,1,45.0
6321,26435791004,2014-04-27,80.60999999999999,4,27,2014,17,6,0,1,45.0
6686,26435791004,2014-04-27,81.33,4,27,2014,18,6,0,1,48.0
7051,26435791004,2014-04-27,85.61999999999999,4,27,2014,19,6,0,1,48.9
7416,26435791004,2014-04-27,80.36999999999999,4,27,2014,20,6,0,0,48.0
7781,26435791004,2014-04-27,79.845,4,27,2014,21,6,0,0,48.0
8146,26435791004,2014-04-27,72.315,4,27,2014,22,6,0,0,46.9
8511,26435791004,2014-04-27,65.82000000000001,4,27,2014,23,6,0,0,46.0
117,26435791004,2014-04-28,64.69500000000001,4,28,2014,0,0,1,0,45.0
482,26435791004,2014-04-28,65.11500000000001,4,28,2014,1,0,1,0,44.1
847,26435791004,2014-04-28,66.28499999999998,4,28,2014,2,0,1,0,43.0
1212,26435791004,2014-04-28,66.36,4,28,2014,3,0,1,0,43.0
1577,26435791004,2014-04-28,66.405,4,28,2014,4,0,1,0,42.1
1942,26435791004,2014-04-28,72.63,4,28,2014,5,0,1,0,42.1
2307,26435791004,2014-04-28,187.78499599999998,4,28,2014,6,0,1,0,43.0
2672,26435791004,2014-04-28,234.26999499999997,4,28,2014,7,0,1,1,46.9
3037,26435791004,2014-04-28,240.44999100000004,4,28,2014,8,0,1,1,50.0
